id,image_id,lang,prediction,reference,bertscore_f1
9710,2427,FR,"Une femme aux cheveux blonds porte des lunettes de soleil et parle au téléphone portable, tandis que d'autres personnes sont en arrière-plan dans un parc ou un terrain de jeu.",Une femme dans un chemisier marron parle sur un mobile rose.,0.7447911500930786
9711,2427,CS,"Na snímku je žena na mobilním telefonu, která se nachází na trávě s několika lidmi kolem.",Žena v hnědém triku mluví do růžového mobilu.,0.6934059262275696
9712,2428,EN,A skier jumps off a snowy hill and is in mid-air.,A man is in the air upside-down in the snow.,0.8024654984474182
9713,2428,DE,"Ein Skifahrer führt einen Sprung über eine schneebedeckte Anhöhe, während er durch die Luft fliegt und eine Staubwolke hinter sich herzieht.",Ein Mann befindet sich kopfüber im Schnee.,0.7188523411750793
9714,2428,FR,Un skieur saute au-dessus d'une colline enneigée sous un ciel bleu.,Un homme est dans l'air à l'envers dans la neige.,0.7709081172943115
9715,2428,CS,"Vzdušný snowboarder vzlétá z kopce, oblečený v bílém oblečení a žlutých lyžích, s prudkým oblakem sněhu za sebou.",Muž je ve vzduchu vzhůru nohama ve sněhu.,0.6978707909584045
9716,2429,EN,A young boy stands on the beach next to a red folding chair.,A young child plays on a beach next to an empty chair.,0.8969684839248657
9717,2429,DE,"Ein Kind spielt am Strand, während ein rotes Klappstuhl auf dem Sand steht.",Ein kleines Kind spielt neben einem Stuhl am Strand.,0.8287976384162903
9718,2429,FR,Un enfant joue sur la plage avec un chaise pliante rouge et une balle jaune.,Un jeune enfant joue sur une plage près d'une chaise vide.,0.8367905020713806
9719,2429,CS,"Na pláži je chlapec, který stojí vedle červeného skládacího židle s nápisem ""Ft"". V pozadí je moře a oranžová značka na pláži.",Dítě si hraje na pláži vedle prázdné židle,0.7136310338973999
9720,2430,EN,A man stands next to a horse on a dirt road.,A man wearing a ha is taking his horse out for a walk.,0.7970182299613953
9721,2430,DE,"Ein älterer Mann mit Hut und Schal steht neben einem Pferd, das mit einer Leine und einer Packtasche ausgestattet ist. Sie befinden sich auf einem Weg im Freien mit Gras und Bäumen im Hintergrund.",Ein Mann mit einem Hut reitet mit seinem Pferd aus.,0.782784640789032
9722,2430,FR,"Un homme âgé et un cheval brun sont debout sur une route sableuse, avec des arbres et des montagnes en arrière-plan.",Un homme portant un chapeau sort son cheval pour une promenade.,0.7475847601890564
9723,2430,CS,"Na snímku je starší muž v pláště, kalhotách a pletené čepici, který stojí vedle koně s přívěsem na rameni. Koně je připraven k práci, drží ho za vodítky a nosí náklad. V pozadí je pole a les.",Muž v čepici bere koně na procházku.,0.7096902132034302
9724,2431,EN,A man stands next to a white donkey that is pulling a red cart.,An old man holds the leash of a white mule dragging a red cart.,0.85113924741745
9725,2431,DE,"Ein Mann hält einen Esel, der ein traditionelles Pflügenswagen zieht, auf einer Wiese mit Bäumen im Hintergrund.","Ein alter Mann hält einen weißen Maulesel, der einen roten Karren zieht, an der Leine.",0.8058207631111145
9726,2431,FR,Un homme tient un âne blanc tirant une charrette dans un champ.,Un vieil homme tient la laisse d'un âne blanc tirant un chariot rouge.,0.8943867683410645
9727,2431,CS,"Na snímku je starší muž s bílým oslí, který nese malou kůňovou karavánku. Osli je přivázaný k karavánce pomocí šňůry, kterou mu muž drží v ruce. V pozadí je pole s trávou a několika stromy.","Starý muž drží na provazu mulu, která tahá červený vozík.",0.7100245952606201
9728,2432,EN,A dog is jumping in the air to catch a ball.,A small dog chases a white ball on the grass,0.762800395488739
9729,2432,DE,"Ein weißer Hund mit schwarzen Flecken rennt fröhlich auf einer Wiese, um einen fliegenden Ball zu fangen.",Ein kleiner Hund verfolgt einen weißen Ball auf der Wiese.,0.8334354162216187
9730,2432,FR,Un chien joue avec un ballon sur une pelouse verte.,Un petit chien court après une balle blanche sur l'herbe,0.8149462938308716
9731,2432,CS,"Obrázek zachycuje bílo-černou psíku, který skáká přes míček na trávě.",Malý pes honí bílý míček v trávě.,0.7773995995521545
9732,2433,EN,A woman in a blue shirt is looking through a large magnifying glass.,The woman in blue appears to blowing glass while a child looks on.,0.7848206758499146
9733,2433,DE,"Das Bild zeigt eine Person, die durch ein runderes, transparentes Objekt schaut, während sie ein Mikrofon hält.","Die Frau in blauer Kleidung scheint Glas zu blasen, während ihr ein Kind zuschaut.",0.7263454794883728
9734,2433,FR,Une femme porte un masque de cosmonaute et regarde à travers un grand miroir.,La femme en bleu semble souffler du verre tandis qu'un enfant regarde.,0.7614173293113708
9735,2433,CS,"Na snímku je dívka v modrém tričku, která drží velký kulatý objektiv před obličejem. V pozadí jsou osvětlené stříbrné plochy a několik lidí.","Žena v modrém se objevuje ve vyfukovaném skle, zatímco se dítě dívá.",0.7002643346786499
9736,2434,EN,A man in a blue shirt is walking down the sidewalk holding papers.,"A young man wearing suit, tie, and sunglasses is walking down a sidewalk holding a piece of paper up in reading fashion.",0.8375387191772461
9737,2434,DE,"Ein Mann mit Sonnenbrille und Hemd steht auf einer Straße, hält ein Blatt Papier in der Hand und blickt nach links. Er trägt dunkle Hosen und schwarze Schuhe. Im Hintergrund sind Parkplätze und ein Gebäude zu sehen.","Ein junger Mann trägt einen Anzug, eine Krawatte und eine Sonnenbrille und läuft auf einem Gehweg mit einem Blatt Papier in der Hand, das er zu lesen scheint.",0.7692207098007202
9738,2434,FR,"Un homme porte un chemise bleue et des lunettes de soleil, tenant une feuille de papier dans sa main droite, marchant sur un trottoir en béton. Il est à côté d'une voiture noire et d'un panneau blanc.","Un jeune homme à la mode avec un costume, une cravate et des lunettes de soleil marche sur un trottoir en tenant un document.",0.7865260243415833
9739,2434,CS,"Na snímku je muž v bílém košili a tmavých kalhotách, který chůdzi po ulici s papírem v ruce. V pozadí jsou parkovací auta a budovy.",Mladý muž v obleku kravatě a brýlích jde dolů po chodníku a drží kus papírů a čte,0.6958374381065369
9740,2435,EN,A man in a green hat is working on a red tool.,A man is using a machine on the ground in front of a stone peacock.,0.826277494430542
9741,2435,DE,"Ein Mann mit grüner Mütze und gestreiftem Pullover sitzt auf dem Boden und arbeitet an einer roten Schleife, die am Boden liegt. Er benutzt ein Werkzeug, um die Schleife zu formen. Im Hintergrund sind eine Steinfigur eines Vogels und eine Holztür zu sehen.",Ein Mann arbeitet mit einem Gerät auf dem Boden vor einem Pfau aus Stein.,0.7353008985519409
9742,2435,FR,"Un homme est assis sur le sol, travaillant avec un outil près d'une porte en bois.",Un homme utilise une machine par terre devant un paon en pierre.,0.808735191822052
9743,2435,CS,"Na obrázku je muž s kalhotami, zelenou čepicí a rukávky, který sedí na koberci a pracuje se šroubovákem. V pozadí je kamenná schodiště a dveře s kovovými držadly.",Muž používá stroj na zemi před kamenným pávem,0.6852136254310608
9744,2436,EN,A dog with a collar that has flowers on it.,A dog licks his nose.,0.742644727230072
9745,2436,DE,Ein Hund mit braunem Fell und einem dunklen Halsband steht auf einem gepflasterten Boden und bläst den Mund auf.,Ein Hund leckt seine Nase.,0.7552637457847595
9746,2436,FR,"L'image montre un chien brun avec un collier noir et blanc, posé sur un trottoir en pierre.",Un chien lèche son nez.,0.6859307289123535
9747,2436,CS,"Obrázek zachycuje psa, který nosí šedo-černý náhrdelník s bílými drobnými motivy a stojí na kachli.",Pes si líže čumák.,0.6300986409187317
9748,2437,EN,A dog is laying on its back in the grass with a tennis ball in its mouth.,The dog is resting after a game of fetch.,0.7583186030387878
9749,2437,DE,Ein Hund liegt auf dem Rücken und spielt mit einem grünen Tennisball im Gras.,"Der Hund ruht sich aus, nachdem er spielerisch Dinge apportiert hat.",0.7267493009567261
9750,2437,FR,Un chien noir et marron joue avec un jouet vert sur l'herbe.,"Le chien se repose après une partie de ""va chercher"".",0.7287477254867554
9751,2437,CS,"Obrázek zachycuje štěně, které leží na zeleném trávě a drží žlutozelenou hračku v ústech.",Pes odpočívá po hře na honěnou.,0.6928182244300842
9752,2438,EN,A dog runs across the grass in front of bushes and trees.,A tan dog runs along the grass.,0.8768373131752014
9753,2438,DE,Ein goldener Hund rennt fröhlich auf einer Wiese mit Bäumen im Hintergrund.,Ein hellbrauner Hund läuft durch das Gras.,0.791896402835846
9754,2438,FR,"Un chien brun court sur un terrain de pelouse verte, avec des arbres et une bâche en bois derrière lui.",Un chien brun court dans l'herbe.,0.8080072402954102
9755,2438,CS,"Zlatý retrívr běží po zeleném trávě, jeho srst je světle žlutá, oči jsou velké a černé, uši jsou visící a vysoké, ocas je dlouhý a přikrývá zadní nohy.",Světlehnědý pes běží po trávě.,0.6893782615661621
9756,2439,EN,A group of students sit at desks and work on their homework.,"Two young Asians, a girl and a boy, dressed up in suits, are sitting at a table and appear to be studying.",0.7506414651870728
9757,2439,DE,"Das Bild zeigt eine Gruppe von Schülern, die an Tischen sitzen und sich auf ihre Aufgaben konzentrieren. Sie tragen Anzüge und sind in einer Klassenzimmerumgebung. Ein Schüler reicht einem anderen einen Stift.","Ein asiatisches Mädchen und ein asiatischer Junge tragen Anzüge, sitzen an einem Tisch und scheinen zu lernen.",0.7287898659706116
9758,2439,FR,"L'image montre des étudiants en uniforme assis à des tables, étudiant des livres et des documents.","Deux jeunes Asiatiques, un garçon et une fille, habillés en costume, sont assis à une table et semblent être en train d'étudier.",0.7638111710548401
9759,2439,CS,"Vzdělávání, studenti v uniformách, učebnice, psací potřeby.","Dva mladí asijaté, dívka a chlapec, jsou oblečeni v oblecích, sedí u stolu a zdá se, že studují.",0.6604294180870056
9760,2440,EN,A soccer player jumps to head the ball as his teammates and opponents watch.,Two teams competing in a soccer game.,0.7367926836013794
9761,2440,DE,"Ein Fußballspieler springt hoch, um einen Ball zu fangen, während andere Spieler im Hintergrund zuschauen.",Zwei Mannschaften stehen sich bei einem Fußballspiel gegenüber.,0.6982848644256592
9762,2440,FR,Un joueur de soccer saute pour toucher un ballon dans le ciel pendant que d'autres joueurs attendent.,Deux équipes s'affrontent lors d'un match de foot.,0.7358824610710144
9763,2440,CS,"Na fotbalovém hřišti se odehrává zápas mezi týmy s bílými a zelenými dresy, kde hráč v bílém dresu vystoupil na vysokou pozici a chce překonat brankáře z bílo-zeleného týmu.",Dva týmy se srovnávají ve fotbale.,0.6636916995048523
9764,2441,EN,A group of people on the beach with nets and a boat in the water.,Fishermen at the sandy beach side by side throwing the net to the ocean.,0.8145186901092529
9765,2441,DE,"Das Bild zeigt eine Gruppe von Menschen am Strand, die mit Netzen fischen. Ein Hund läuft auf dem Sand. Im Hintergrund ist ein Boot im Meer zu sehen.",Fischer stehen nebeneinander an einem Sandstrand und werfen ein Netz ins Meer.,0.7453293800354004
9766,2441,FR,Des pêcheurs sur la plage avec des filets de pêche et un bateau à l'horizon.,Des pêcheurs côte à côte sur une plage de sable lançant leur filet dans l'océan.,0.8201395869255066
9767,2441,CS,"Na písečné pláži se nachází rybáři, kteří připínají síť na mořské hladině. V pozadí je vidět částečně zatopený člun.",Rybáři na písečné pláži stojící vedle sebe házejí do oceánu sítě.,0.7756120562553406
9768,2442,EN,A woman and a girl sit on the edge of a boat.,Two girls hapily playing in a park.,0.7773945331573486
9769,2442,DE,"Zwei Frauen sitzen auf einer Bank im Park, eine trägt ein schwarzes Oberteil und Jeans, die andere ein gelbes Oberteil und Jeans. Sie lächeln und scheinen sich zu unterhalten. Im Hintergrund sind Bäume und ein Weg zu sehen.",Zwei Mädchen spielen fröhlich im Park.,0.7140787839889526
9770,2442,FR,"Deux jeunes femmes sont assises sur un banc en plein air, l'une d'entre elles sourit à la caméra.",Deux filles jouant joyeusement dans un parc.,0.7472324967384338
9771,2442,CS,"Dvě dívky se drží za ruce, jedna z nich je v černé košili s bílými třásněmi a dlouhými modrými vlasy, druhá je v žlutém tričku a dlouhých modrých kalhotách.",Dvě dívky si šťastně hrají v parku.,0.6870843172073364
9772,2443,EN,A boy jumps over rocks in the woods.,A young boy jumps off a rock in the forest,0.8743400573730469
9773,2443,DE,"Ein Junge springt über einen Stein im Wald, umgeben von Bäumen und Blumen.",Ein kleiner Junge springt von einem Felsbrocken im Wald.,0.8479974269866943
9774,2443,FR,Un enfant saute dans un parc boisé avec des rochers et des fleurs en avant-plan.,Un jeune garçon saute d'un rocher dans la forêt,0.7920680642127991
9775,2443,CS,"Na snímku je dítě v modrém svetrku a tmavých kalhotách, které se překlada na kamenný kámen v lesním prostředí s květinami a stromy v pozadí.",Mladý kluk skáče z kamene v lese,0.6425800919532776
9776,2444,EN,A man and woman dance with fire torches in their hands.,Man and woman in the night dancing with spinning torches in hands.,0.8607257008552551
9777,2444,DE,Ein Paar tanzt mit Feuerstäben bei Nacht.,Ein Mann und eine Frau tanzen nachts mit wirbelnden Taschenlampen in den Händen.,0.8018018007278442
9778,2444,FR,"Deux personnes, une femme et un homme, sont en train de jongler avec des flammes dans une ambiance nocturne.",Un homme et une femme dansant la nuit avec des torches tournoyantes dans les mains.,0.774145781993866
9779,2444,CS,"Na snímku je dívka s dlouhou sukní a muž s černým topem, oba se pohybují při ohňovém show.",Muž a žena tančí v noci s točícími hořáky v ruce.,0.7037450671195984
9780,2445,EN,A man in a striped sweater and black jacket points to the left.,"A man in sunglasses, a red striped sweater, and a leather jacket smiles and points his finger.",0.8237334489822388
9781,2445,DE,"Ein junger Mann mit langen Haaren und Sonnenbrille trägt eine Jacke über einem gestreiften Pullover, während er auf der Straße steht und mit dem Finger nach links zeigt.","Ein Mann mit Sonnenbrille, einem gestreiften Pullover und einer Lederjacke lächelt und erhebt seinen Finger.",0.8060912489891052
9782,2445,FR,"Une personne pointe vers la gauche, portant un manteau noir et un pull à rayures rouges et blanches.","Un homme avec des lunettes de soleil, un sweat rayé rouge et un blouson de cuir sourit et montre quelque chose du doigt.",0.7683043479919434
9783,2445,CS,Muž v černé bundě a pruhovaném svetrku stojí na chodníku a ukazuje na něco vzdáleně.,"Muž s brýlemi, červeným pruhovaným svetrem a koženou bundou se směje a ukazuje prstem.",0.7821768522262573
9784,2446,EN,Two men sit at a table with laptops and a guitar.,Two men working on there apple laptops.,0.8031427264213562
9785,2446,DE,"Zwei Männer sitzen an einem Tisch und arbeiten an ihren Computern, einer spielt Gitarre.",Zwei Männer arbeiten an ihren Laptops von Apple.,0.7955502867698669
9786,2446,FR,"Deux hommes sont assis à table, l'un joue du ukulélé et l'autre travaille sur un ordinateur portable.",Deux hommes travaillant sur leurs portables Apple.,0.7502791881561279
9787,2446,CS,"Dva muži sedí u stolu, jeden hraje na gitaru, druhý pracuje na notebooku.",Dva muži pracují na Apple laptopech.,0.8013110160827637
9788,2447,EN,A man and woman stand outside of an arcade.,The man on the left is looking at the woman and the man.,0.7490751147270203
9789,2447,DE,"Drei Personen stehen vor einem Gebäude mit der Aufschrift ""Arcade"" und einer blauen Plane.",Der Mann auf der linken Seite betrachtet die Frau und den Mann.,0.6872615218162537
9790,2447,FR,"L'image montre trois personnes debout devant un bâtiment avec une enseigne ""Arcade"". Deux d'entre elles portent des vêtements de sport, tandis que la troisième porte un sac à bandoulière.",L'homme à gauche regarde la femme et l'homme.,0.681302011013031
9791,2447,CS,"V první řadě stojí muž v tmavé bundě, druhý v šedé bundě a třetí v modré bundě. V pozadí je budova s nápisem ""Arcade"".",Muž nalevo se dívá na ženu a na muže.,0.6746484041213989
9792,2448,EN,A brindle and white dog with a red collar stands on top of a vehicle.,A brown and white dog on a trampoline with a forest in the background.,0.7877292633056641
9793,2448,DE,Ein Hund mit braun-weißem Fell steht auf einer Metallkonstruktion und hat seinen Halsband um den Hals.,Ein braun-weißer Hund befindet sich auf einem Trampolin mit einem Wald im Hintergrund.,0.8090870976448059
9794,2448,FR,"Un chien brun et blanc avec un collier rouge est debout sur une surface métallique, les pattes avant posées sur le sol.",Un chien brun et blanc sur un trampoline avec une forêt en arrière-plan.,0.7781464457511902
9795,2448,CS,"Obrázek zachycuje hnědého psa s bílými skvrnami, který stojí na plechové konstrukci a drží v ústech zataženou lebkou.",Hnědobílý pes na trampolíně s lesem v pozadí.,0.7211575508117676
9796,2449,EN,Two women stand in front of a wall with chalk drawings on it.,Two women with a baby stroller in a fancy restaurant.,0.7578883171081543
9797,2449,DE,Zwei Frauen stehen in einem Raum mit einer Wand voller Bilder und einem Stuhl im Vordergrund.,Zwei Frauen sind mit einem Kinderwagen in einem edlen Restaurant.,0.794887125492096
9798,2449,FR,Deux femmes marchent dans un couloir avec des paniers à chaussures et des chaises autour d'eux.,Deux femmes avec une poussette dans un restaurant chic.,0.7643988132476807
9799,2449,CS,"Dva ženy stojí vedle sebe v místnosti s malým dítětem v kočáru, před nimi je stůl a židle.",Dvě ženy s kočárkem v luxusní restauraci.,0.7640334963798523
9800,2450,EN,A man is throwing darts at a dart board.,A man in a sweater is playing darts.,0.8458739519119263
9801,2450,DE,"Ein Mann mit kurzen Haaren und einem dunklen Oberteil steht vor einer Wand, auf der eine Dartboard hängt. Er wirft einen Dartsatz nach dem anderen.",Ein Mann in einem Pullover spielt Dart.,0.7340147495269775
9802,2450,FR,Une personne tient un fléchetto près d'un panneau de cible.,Un homme en sweat joue aux fléchettes.,0.7990586757659912
9803,2450,CS,"Na obrázku je člověk, který stojí zpět a ukazuje na dardboard s červenými a černými šipkami.",Muž ve svetru hraje šipky.,0.7229896783828735
9804,2451,EN,A man in a black coat is skiing with his dog.,Person with skis and a dog are standing in the snow.,0.768233597278595
9805,2451,DE,"Ein Hund steht im Schnee, während ein Mensch mit Skiern und Schneehandschuhen daneben steht.",Eine Person mit Skiern und einem Hund stehen im Schnee.,0.8496628403663635
9806,2451,FR,Une personne en ski avec un chien dans la neige.,Une personne avec des skis et un chien sont debout dans la neige.,0.8676686882972717
9807,2451,CS,"Na snímku je osoba v tmavé bundě a černých kalhotách, která stojí na lyžích v zimním prostředí s vysokými sněhovými koulemi v pozadí. U nohou osoby je žlutá pes.",Člověk s lyžemi a psem stojí ve sněhu,0.6811366677284241
9808,2452,EN,A skateboarder is doing a trick on a ramp at night.,A bicyclist rides on ramps.,0.8008789420127869
9809,2452,DE,Ein Skateboarder führt eine Kunstfigur über einer Rampe im Skatepark bei Nacht aus.,Ein Radfahrer fährt auf Rampen.,0.7874426245689392
9810,2452,FR,Un homme fait un saut avec son vélo dans un skatepark.,Un cycliste fait du vélo sur des rampes.,0.8331584930419922
9811,2452,CS,"Na snímku je člověk na kole, který skáče nad rampou v skateparku.",Cyklista na rampě.,0.7105849385261536
9812,2453,EN,A man in a blue jacket is riding a yellow kayak through the water.,Man in a yellow kayak is paddling through the rapids.,0.8523805737495422
9813,2453,DE,Ein Mann paddelt mit einem gelben Kajak durch welliges Wasser.,Ein Mann in einem gelben Kajak paddelt durch die Stromschnellen.,0.8734562993049622
9814,2453,FR,"Une personne en kayak navigue dans des eaux agitées, utilisant un bâton pour contrôler le bateau.",Un homme en kayak jaune pagaie dans les rapides.,0.7902359366416931
9815,2453,CS,"Na obrázku je člověk, který sedí v žlutém kanoi a působí na vodu pomocí palítka, aby se přesunul přes vlny.",Muž ve žlutém kajaku pádluje skrz vlny,0.7111066579818726
9816,2454,EN,A tennis player with a blue headband and white shirt is playing tennis.,A tennis player getting ready to backhand the ball in a tennis match.,0.7513849139213562
9817,2454,DE,Ein Tennisspieler mit einer blauen Stirnband und einem weißen T-Shirt spielt auf einem Tennisplatz.,Ein Tennisspieler macht sich bereit eine Rückhand in einem Tennisspiel zu schlagen.,0.7609983682632446
9818,2454,FR,"Un joueur de tennis en action, portant un t-shirt blanc et des shorts gris, se prépare à frapper la balle avec son raquette. Il est sur le point de courir vers la balle pour la frapper. En arrière-plan, on peut voir des spectateurs assis dans les gradins.",Un joueur de tennis s'apprêtant à faire un revers lors d'un match de tennis.,0.7125141024589539
9819,2454,CS,"Na snímku je tenista v bílém triku a šedých krátkých kalhotách, který stojí v polohě, když drží tenisovou rakví přes rameno. Na jeho hlavě má modrou čepici a na ruce několik rukavic. V pozadí jsou diváci, kteří sledují turnaj.",Tenista se připravuje na backhand v zápase.,0.6417626738548279
9820,2455,EN,A snowboarder jumps over a small building in the mountains.,A person is jumping over a house on skis.,0.7822725176811218
9821,2455,DE,Ein Snowboarder führt einen Sprung über eine Schutzhütte auf einer verschneiten Berglandschaft aus.,Eine Person springt auf Skiern über ein Haus.,0.7667046189308167
9822,2455,FR,L'image montre un skieur effectuant un saut spectaculaire au-dessus d'une petite cabane sur une piste de ski enneigée.,Une personne en skis saute par-dessus une maison.,0.7485692501068115
9823,2455,CS,"Na snímku je sněhový svah s několika lidmi, kteří se zabavují na lyžích nebo snowboardingu. V pozadí je malá budka a vlevo je vidět kameristé, kteří se zabavují při natáčení.",Člověk na lyžích skáče přes budovu.,0.6746842265129089
9824,2456,EN,A dog is running through the water.,A dog jumps through water.,0.8865403532981873
9825,2456,DE,Ein Hund rennt fröhlich durch das Wasser am Strand und spritzt dabei Wasser auf die Kamera.,Ein Hund springt durch Wasser.,0.7985011339187622
9826,2456,FR,"Un chien brun court rapidement dans l'eau, créant des vagues et des éclaboussures.",Un chien saute dans l'eau.,0.796635091304779
9827,2456,CS,"Výrazně pohybový pes se v prudkém vodním proudu pohybuje, vytvářející vysoké vlny kolem sebe.",Pes skáče vodou.,0.6825256943702698
9828,2457,EN,Two women sit at a table with one holding a glass of beer.,Two women are sitting at a table with empty glasses in front of them.,0.8508166074752808
9829,2457,DE,Zwei Frauen sitzen an einem Tisch und trinken aus Gläsern.,Zwei Frauen sitzen an einem Tisch mit leeren Gläsern vor sich.,0.9117934107780457
9830,2457,FR,"Deux femmes sont assises à une table, chacune tenant un verre.",Deux femmes sont assises à une table avec des verres vides en face d'elles.,0.8763205409049988
9831,2457,CS,"Dva ženy sedí u stolu, jedna drží sklenici s nápojem.",Dvě ženy sedí u stolu s prázdnými skleničkami před nimi.,0.8324334025382996
9832,2458,EN,A dog is carrying a stick in the woods.,A dog with a stick in his mouth runs in a forest.,0.8407210111618042
9833,2458,DE,"Ein weißer Hund steht auf seinen Hinterbeinen und hält einen langen Ast in der Schnauze, während er auf einer schneebedeckten Straße zwischen kahlen Bäumen steht.",Ein Hund mit einem Stock im Maul läuft durch den Wald.,0.7207165360450745
9834,2458,FR,Une chienne blanche tient un bâton dans la forêt.,Un chien avec un bâton dans sa gueule court dans une forêt.,0.852064311504364
9835,2458,CS,"Výrazně zvlněná bílá štěňata se stojí na bok, drží v ústech dřevní trubku a stojí na sněhu mezi suchými stromy.",Pes s klackem v čelistech běží lesem.,0.6806423664093018
9836,2459,EN,A black limousine is parked in front of a building with people standing on the steps.,A black limo is parked next to a crowded staircase.,0.8334354162216187
9837,2459,DE,"Das Bild zeigt eine Gruppe von Menschen vor einem großen Gebäude, möglicherweise einer Kirche oder eines Museums, mit einem schwarzen Limousinen-Fahrzeug im Vordergrund.",Eine schwarze Limousine ist neben einem überfüllten Treppenhaus geparkt.,0.7241496443748474
9838,2459,FR,L'image montre un limousine noire devant une église avec des gens en train d'y entrer.,Une limousine noire est garée près d'un escalier encombré.,0.7726390957832336
9839,2459,CS,"V černobílém snímku je černý limuzín, která stojí před historickým budovou s kovovými zábradli a obyvateli, kteří se připravují na událost.",Černá limuzína zaparkovaná vedle zaplněného schodiště.,0.6992520093917847
9840,2460,EN,A group of people standing in front of a donut stand.,A carnival midway at night.,0.7404617071151733
9841,2460,DE,"Das Bild zeigt eine Menschenmenge vor einem Stand mit leuchtenden Neonlichtern und einem Schild, das ""MINI DONUT"" anzeigt.",Ein Jahrmarkt in der Nacht.,0.658657431602478
9842,2460,FR,L'image montre des personnes dans un parc d'attractions de nuit avec des stands lumineux et des rideaux colorés.,Un carnaval au beau milieu de la nuit.,0.6845870614051819
9843,2460,CS,"Na snímku je nákupní koutek s osvětlením, na kterém se nachází několik lidí, kteří se zde prodávají nebo prodávají. V pozadí je vidět rozmanité osvětlení a označení pro produkty.",Karneval uprostřed noci.,0.6335054636001587
9844,2461,EN,A girl in a blue leotard is dancing with hula hoops and balloons.,A child is performing with a toy while on stage with a colorful balloon backdrop.,0.7947394251823425
9845,2461,DE,"Das Bild zeigt eine Kindergymnastin in blauer Badebekleidung, die mit bunten Luftballons und einem Hula-Hoop spielt.",Ein Kind macht mit einem Spielzeug auf der Bühne einen Auftritt und im Hintergrund ist eine bunte Ballon-Kulisse.,0.7353984713554382
9846,2461,FR,"Une petite fille en maillot de bain bleu danse avec un hula hoop, entourée de ballons colorés sur fond noir.",Un enfant fait un spectacle avec un jouet tandis qu'il est sur scène avec un ballon coloré en toile de fond.,0.8064588308334351
9847,2461,CS,"Na černém pozadí je dívka v modré sportovním oblečení, která tančí s hula-hoopem kolem sebe, kolem ní jsou barevné balónky.",Dítě předvádí s hračkou na pódiu s barevnými balónky v pozadí,0.730866014957428
9848,2462,EN,A dog is standing in water and looking up.,A dog jumps out of a creek.,0.8045662641525269
9849,2462,DE,"Ein goldenes Retrieverhund sitzt im Wasser und schaut nach oben, während er sich mit dem Rücken zur Kamera dreht.",Ein Hund springt aus einem Bach.,0.7243258953094482
9850,2462,FR,"Un chien blanc est assis dans l'eau, regardant vers le ciel.",Un chien saute dans un ruisseau.,0.8283540606498718
9851,2462,CS,"Vodní psík s bílým srstí sedí na břehu, otočený do stran, s hlavou vzhůru a nosem vysunutým, v blízkosti řeky nebo jezera.",Pes skáče z vody,0.6269077658653259
9852,2463,EN,A girl in a purple hoodie is dancing with another girl.,A girl wearing a purple shirt and tan shorts is posed in a dance move.,0.8261170387268066
9853,2463,DE,"Zwei Personen, eine mit lila Kapuzenpullover und grauen Shorts, tanzen vor einer Backsteinmauer.","Ein Mädchen das ein lila T-Shirt und hellbraune Shorts trägt, wurde in eine Tanzbewegung gestellt.",0.7768822312355042
9854,2463,FR,"Deux personnes, une fille et une femme, sont en train de danser dans un club de nuit. La fille porte un sweat-shirt violet avec un logo de danse et des shorts gris clair, tandis que la femme porte un sweat-shirt noir.",Une fille portant un T-shirt violet et un short beige prend la pose pendant un mouvement de danse.,0.7872995138168335
9855,2463,CS,"Dva děti, jedno v purpurové mikině s žlutým motivem, drží se za ruce a tančí na podlaze.",Holka má fialové triko a béžové šortky a pózuje.,0.6972033977508545
9856,2464,EN,A little girl wrapped in a Care Bears blanket.,A little blond girl is wrapped up in a Care Bears blanket with Christmas paper behind her.,0.8808367848396301
9857,2464,DE,Ein kleines Kind mit blonden Haaren und einer rosa Decke mit Bärenmuster sitzt auf einem Stuhl.,"Ein kleines blondes Mädchen ist in einer Care Bears Decke eingewickelt, und hinter ihr ist Weihnachtspapier.",0.741366982460022
9858,2464,FR,"Une petite fille avec des cheveux blonds est enveloppée dans un couvert rose avec des personnages de dessins animés, assise sur un banc.",Une petite fille blonde est enveloppée dans une couverture Care Bears avec du papier cadeau derrière elle.,0.8264186978340149
9859,2464,CS,"Dítě s blond vlasy, obklopené barevným dechem Care Bears, sedí na podlaze.",Malá blond holčička je zabalená v Care Bears dece s vánočním papírem za ní.,0.7303242087364197
9860,2465,EN,A skateboarder jumps over a railing at a skate park.,A teenage boy does tricks on his skateboard in an area with much graffiti.,0.7749879360198975
9861,2465,DE,Ein Skateboarder führt eine Kunstaktion auf einer Treppe mit Graffiti aus.,Ein Teenager macht auf seinem Skateboard Tricks in einem Gebiet umgeben mit viel Graffiti.,0.820496141910553
9862,2465,FR,Un jeune homme fait du skateboard dans un parc urbain avec des graffitis et des arbres en arrière-plan.,Un adolescent fait des figures sur son skateboard dans un endroit avec beaucoup de graffitis.,0.8518171310424805
9863,2465,CS,"Na snímku je mladý muž, který skáče na skateboardu přes schodiště s graffiti. V pozadí jsou stromy a budovy.",Teenager dělá trik na skateboardu v oblasti s hodně grafity.,0.7069972157478333
9864,2466,EN,A young girl sits on a curb wearing roller blades and protective gear.,A child sits on a curb with inline skates and protective gear.,0.9111468195915222
