id,image_id,lang,prediction,reference,bertscore_f1
9557,2389,DE,Ein braun-weißer Hund läuft im Gras.,Ein großer braun-weißer Hund springt in die Luft.,0.9118921756744385
9558,2389,FR,Un chien brun et blanc court dans l’herbe.,Un grand chien brun et blanc saute dans l'air.,0.8986039161682129
9559,2389,CS,V trávě běží hnědobílý pes.,Velký bílohnědý pes skáče.,0.7481848001480103
9560,2390,EN,A group of people playing basketball in a park with trees behind them.,A group of guys playing basketball at a park.,0.9038926362991333
9561,2390,DE,Eine Gruppe von Leuten spielt Basketball in einem Park mit Bäumen dahinter.,Eine Gruppe von Männern spielt im Park Basketball.,0.789193332195282
9562,2390,FR,Un groupe de personnes jouant au basket-ball dans un parc avec des arbres derrière eux.,Un groupe de gars jouent au basket dans un parc.,0.8763821721076965
9563,2390,CS,"Skupina lidí, kteří hrají basketbal v parku se stromy za nimi.",Skupina chlapů hrajících basketbal v parku.,0.8608901500701904
9564,2391,EN,Three dogs running in the snow with one wearing a red collar.,A group of dogs are playing together in snow.,0.7866542339324951
9565,2391,DE,"Drei Hunde laufen im Schnee, einer davon trägt ein rotes Halsband.",Eine Gruppe von Hunden spielt zusammen im Schnee.,0.8235681056976318
9566,2391,FR,Trois chiens courant dans la neige dont un portant un collier rouge.,Un groupe de chiens jouent ensemble dans la neige.,0.7961438298225403
9567,2391,CS,Tři psi běhají ve sněhu a jeden má červený obojek.,Skupina psů si spolu hraje ve sněhu.,0.786601722240448
9568,2392,EN,A group of people walking down the street with a vendor selling hats and sunglasses.,A group of people standing in front of a vendor's booth.,0.8226748108863831
9569,2392,DE,"Eine Gruppe von Menschen geht mit einem Verkäufer, der Hüte und Sonnenbrillen verkauft, die Straße entlang.",Eine Gruppe von Personen steht vor einem Verkaufsstand.,0.7563104629516602
9570,2392,FR,Un groupe de personnes marchant dans la rue avec un vendeur vendant des chapeaux et des lunettes de soleil.,Un groupe de personnes debout devant un kiosque.,0.795703113079071
9571,2392,CS,Skupina lidí jdoucích po ulici s prodavačem klobouků a slunečních brýlí.,Skupina lidí stojí před stánkem prodavače.,0.7531198859214783
9572,2393,EN,A group of people are holding up white cups.,A group of men cheer with styrofoam cups.,0.8265691995620728
9573,2393,DE,Eine Gruppe von Menschen hält weiße Tassen hoch.,Eine Gruppe von Männern stößt mit Styroporbechern an.,0.8095734715461731
9574,2393,FR,Un groupe de personnes brandit des tasses blanches.,Un groupe d'hommes applaudi avec des gobelets en plastique.,0.8128312826156616
9575,2393,CS,Skupina lidí drží bílé poháry.,Skupina lidí fandí s polystyrenovými kelímky.,0.80240398645401
9576,2394,EN,A group of people stand around a table full of vegetables at an outdoor market.,A group of people look at fresh lettuce in at the local street market.,0.8486315011978149
9577,2394,DE,Eine Gruppe von Menschen steht auf einem Markt im Freien um einen Tisch voller Gemüse.,Eine Gruppe von Personen begutachtet frischen Salat auf einem örtlichen Straßenmarkt.,0.792892575263977
9578,2394,FR,Un groupe de personnes se tient autour d’une table remplie de légumes sur un marché en plein air.,Un groupe de personnes regardent de la laitue fraîche au marché.,0.7829593420028687
9579,2394,CS,Skupina lidí stojí kolem stolu plného zeleniny na venkovním trhu.,Skupina lidí se dívá na čerstvý salát na místním trhu,0.7903754115104675
9580,2395,EN,A bird is flying over the water with its wings spread.,A large bird flaps its wings above the water.,0.8752598166465759
9581,2395,DE,Ein Vogel fliegt mit ausgebreiteten Flügeln über das Wasser.,Ein großer Vogel schlägt seine Flügel über dem Wasser.,0.8440387845039368
9582,2395,FR,Un oiseau vole au-dessus de l’eau avec ses ailes déployées.,Un grand oiseau rabats ses ailes au-dessus de l'eau.,0.8646917343139648
9583,2395,CS,Nad vodou letí pták s roztaženými křídly.,Velký pták máchá nad vodou křídly.,0.8241437077522278
9584,2396,EN,A woman is shopping in a grocery store and has a cart full of groceries.,A woman buys a large amount of cat litter from a Walmart store.,0.7843629717826843
9585,2396,DE,Eine Frau kauft in einem Lebensmittelgeschäft ein und hat einen Einkaufswagen voller Lebensmittel.,Eine Frau kauft bei Walmart eine große Menge Katzenstreu.,0.7530427575111389
9586,2396,FR,Une femme fait ses courses dans une épicerie et son chariot est rempli de produits d’épicerie.,Une femme achète une grande quantité de litière pour chat dans un magasin Walmart.,0.7403926849365234
9587,2396,CS,Žena nakupuje v obchodě s potravinami a má košík plný potravin.,Žena kupuje velké množství kočičího písku ve Walmartu.,0.7445642948150635
9588,2397,EN,A baby girl is yelling while sitting on a table.,A young child is shouting with people around him.,0.8198545575141907
9589,2397,DE,"Ein kleines Mädchen schreit, während es auf einem Tisch sitzt.",Ein kleines Kind ist von Menschen umgeben und schreit.,0.8140038847923279
9590,2397,FR,Une petite fille crie alors qu'elle est assise sur une table.,Un jeune enfant crie avec des gens autour de lui.,0.8054630756378174
9591,2397,CS,"Holčička křičí, když sedí na stole.",Mladé dítě křičí mezi lidmi.,0.7529140710830688
9592,2398,EN,A dog is running in the grass with its mouth open.,A brown dog runs on brown grass.,0.8276227116584778
9593,2398,DE,Ein Hund rennt mit offenem Maul durchs Gras.,Ein brauner Hund läuft durch braunes Gras.,0.8343702554702759
9594,2398,FR,Un chien court dans l’herbe la gueule ouverte.,Un chien brun court sur gazon brun.,0.7772397398948669
9595,2398,CS,Pes běží v trávě s otevřenou tlamou.,Hnědý pes běží po uschlé trávě.,0.8141081929206848
9596,2399,EN,A baseball player with the number 25 on his jersey is running to first base.,A baseball player in a blue uniform beats a runner to the base.,0.7896491885185242
9597,2399,DE,Ein Baseballspieler mit der Nummer 25 auf seinem Trikot rennt zur ersten Base.,Ein Baseballspieler in einem blauen Trikot schlägt einen Läufer an der Base.,0.8269029855728149
9598,2399,FR,Un joueur de baseball avec le numéro 25 sur son maillot court vers le premier but.,Un joueur de baseball dans un uniforme bleu bat un coureur à la base.,0.8179088234901428
9599,2399,CS,Baseballový hráč s číslem 25 na dresu běží na první základnu.,Basebalový hráč v modrém dresu porazil běžce k metě.,0.7694201469421387
9600,2400,EN,A soccer player in a red and blue uniform is about to kick the ball.,View of a soccer ball being kicked into a goal net,0.742614209651947
9601,2400,DE,"Ein Fußballspieler in rot-blauer Uniform ist dabei, den Ball zu treten.","Ansicht eines Fußballs, der in ein Tor geschossen wird.",0.6831732988357544
9602,2400,FR,Un joueur de football en uniforme rouge et bleu est sur le point de frapper le ballon.,Vue d'un ballon de football étant tiré dans un filet de but,0.7387842535972595
9603,2400,CS,Fotbalista v červenomodré uniformě se chystá kopnout do míče.,Fotbalový míč je vykopáván do branky,0.7393521070480347
9604,2401,EN,Two boys in a boat on the water.,"Two boys paddle across the water with fishing nets, one wearing a long-sleeved yellow shirt and the other wearing a baggie hoodie.",0.7396544814109802
9605,2401,DE,Zwei Jungen in einem Boot auf dem Wasser.,Zwei Jungen paddeln mit Fischernetzen auf dem Wasser. Einer von ihnen trägt ein langärmeliges gelbes Oberteil und der andere einen weiten Kapuzenpullover.,0.7036222815513611
9606,2401,FR,Deux garçons dans un bateau sur l'eau.,"Deux garçons pagaie dans l'eau avec des filets de pêche, l'un vêtu d'une chemise jaune à manches longues et l'autre portait un chandail baggie.",0.7515340447425842
9607,2401,CS,Dva chlapci ve člunu na vodě.,Dva kluci veslují přes řeku se síťkami na rybolov a jeden má žlutý dlouhý rukáv a druhý má mikinu.,0.6941006779670715
9608,2402,EN,A woman is playing an acoustic guitar on stage.,A woman with dark curly hair and a dark dress is singing and holding a guitar.,0.7941941022872925
9609,2402,DE,Eine Frau spielt auf der Bühne eine Akustikgitarre.,Eine Frau mit dunklen lockigen Haaren und einem dunklen Kleid singt und hält eine Gitarre.,0.7559376358985901
9610,2402,FR,Une femme joue de la guitare acoustique sur scène.,Une femme aux cheveux foncés et une robe noire  chante et tient une guitare.,0.7642379403114319
9611,2402,CS,Žena hraje na akustickou kytaru na pódiu.,Žena s tmavými vlnitými vlasy a tmavými šaty zpívá a drží kytaru.,0.739761233329773
9612,2403,EN,A woman is playing the guitar on stage.,A lovely lady playing music.,0.7978857159614563
9613,2403,DE,Eine Frau spielt Gitarre auf der Bühne.,Eine schöne Frau macht Musik.,0.8022230863571167
9614,2403,FR,Une femme joue de la guitare sur scène.,Une jolie dame joue de la musique.,0.8692965507507324
9615,2403,CS,Žena hraje na kytaru na pódiu.,Milá dáma hrající hudbu.,0.7396255731582642
9616,2404,EN,A man in a tank top and jeans stands outside of a circus tent.,A middle-aged man taking a rest after his trapeze act in the circus.,0.7589313983917236
9617,2404,DE,Ein Mann in Tanktop und Jeans steht vor einem Zirkuszelt.,"Ein Mann mittleren Alters ruht sich aus, nachdem er seine Trapeznummer im Zirkus beendet hat.",0.7481252551078796
9618,2404,FR,Un homme en débardeur et en jean se tient devant un chapiteau de cirque.,Un homme d'âge moyen prend un peu de repos après son numéro de trapèze dans le cirque.,0.7788683772087097
9619,2404,CS,Muž v tílku a džínách stojí před cirkusovým šapitó.,Muž středního věku odpočívá po jeho vystoupení na trapéze v cirkusu.,0.7293965220451355
9620,2405,EN,A young girl stands in front of a Christmas tree.,A little girl riding a toy horse during Christmas.,0.8003518581390381
9621,2405,DE,Ein junges Mädchen steht vor einem Weihnachtsbaum.,Ein kleines Mädchen reitet auf einem Spielzeugpferd an Weihnachten.,0.8565107583999634
9622,2405,FR,Une jeune fille se tient devant un sapin de Noël.,Une petite fille chevauchant un cheval jouet pendant Noël.,0.8169074654579163
9623,2405,CS,Mladá dívka stojí před vánoční stromeček.,Malá dívka jede na dětském koníkovi o Vánocích.,0.8176000118255615
9624,2406,EN,A man in a red shirt is posing next to a statue of a woman.,A young boy clings to the leg of the marble statue of a bare-chested woman.,0.783436119556427
9625,2406,DE,Ein Mann in einem roten Hemd posiert neben einer Frauenstatue.,"Ein kleiner Junge klammert sich an das Bein einer Marmorstatue, die eine Frau mit nacktem Oberkörper darstellt.",0.7881376147270203
9626,2406,FR,Un homme en chemise rouge pose à côté d’une statue de femme.,Un jeune garçon s'accroche à la jambe de la statue de marbre d'une femme torse nu.,0.7702154517173767
9627,2406,CS,Muž v červené košili pózuje vedle sochy ženy.,Mladý chlapec se drží na noze mramorové sochy ženy.,0.7873637080192566
9628,2407,EN,Two men walking down the street with words written on the ground in front of them.,Two men walk along a busy city street with words printed on the sidewalk.,0.839656412601471
9629,2407,DE,Zwei Männer gehen mit auf den Boden geschriebenen Worten vor sich die Straße entlang.,"Zwei Männer laufen entlang einer belebten Straße auf einem Gehweg, auf dem Wörter gedruckt sind.",0.7571074962615967
9630,2407,FR,Deux hommes marchant dans la rue avec des mots écrits au sol devant eux.,Deux hommes de marcher le long d'une rue très fréquentée avec des mots imprimés sur le trottoir.,0.8034173250198364
9631,2407,CS,Dva muži jdoucí po ulici se slovy napsanými na zemi před sebou.,Dva muži jdou po rušné ulici s napsanými slovy na chodníku.,0.8383920192718506
9632,2408,EN,A baseball player with the number 47 on his jersey is running towards home plate.,A Notre Dame baseball player running the bases.,0.7369850277900696
9633,2408,DE,Ein Baseballspieler mit der Nummer 47 auf seinem Trikot rennt auf die Home Plate zu.,Ein Baseballspieler von Notre Dame läuft über die Bases.,0.77842116355896
9634,2408,FR,Un joueur de baseball avec le numéro 47 sur son maillot court vers le marbre.,Un joueur de baseball de Notre-Dame court les bases .,0.7983672618865967
9635,2408,CS,Baseballový hráč s číslem 47 na dresu běží k domácí metě.,Baseballový hráč z Notre Dame obíhá mety.,0.7676182389259338
9636,2409,EN,A baseball player is throwing the ball on the mound.,A pitcher is getting ready to throw a ball during a baseball game.,0.8494738340377808
9637,2409,DE,Ein Baseballspieler wirft den Ball auf den Hügel.,"Ein Pitcher macht sich bereit, einen Ball während eines Baseballspiels zu werfen.",0.7877216339111328
9638,2409,FR,Un joueur de baseball lance la balle sur le monticule.,Un lanceur s'apprête à lancer une balle pendant un match de base-ball.,0.7951501607894897
9639,2409,CS,Hráč baseballu hází míč na kopec.,Nadhazovač se chystá hodit míč během basebalové hry.,0.7693856954574585
9640,2410,EN,A dog runs after a ball in a field with another dog in the background.,A dog leaps in the air parallel to a tennis ball.,0.800782322883606
9641,2410,DE,"Ein Hund rennt einem Ball auf einem Feld hinterher, im Hintergrund ein anderer Hund.",Ein Hund springt parallel zu einem Tennisball in die Luft.,0.8006391525268555
9642,2410,FR,Un chien court après une balle dans un champ avec un autre chien en arrière-plan.,Un chien saute dans les airs parallèle à une balle de tennis.,0.8218891024589539
9643,2410,CS,Pes běží za míčem v poli s jiným psem v pozadí.,Pes skáče rovnoběžně s tenisovým míčkem,0.7468255758285522
9644,2411,EN,A man and woman running up a sand dune.,Two kids running over a sand dune.,0.8961564302444458
9645,2411,DE,Ein Mann und eine Frau laufen eine Sanddüne hinauf.,Zwei Kinder laufen über eine Sanddüne.,0.8774279952049255
9646,2411,FR,Un homme et une femme courant sur une dune de sable.,Deux enfants courent sur une dune de sable.,0.887338399887085
9647,2411,CS,Muž a žena běží po písečné duně.,Dvě děti běží přes písečnou dunu,0.7928882241249084
9648,2412,EN,A group of people sitting in a waiting room.,A man wearing a hat sleeping in a large brown chair.,0.8192418217658997
9649,2412,DE,Eine Gruppe von Menschen sitzt in einem Wartezimmer.,Ein Mann trägt einen Hut und schläft auf einem großen braunen Stuhl.,0.7774285078048706
9650,2412,FR,Un groupe de personnes assises dans une salle d’attente.,Un homme portant un chapeau dort dans un gros fauteuil marron.,0.7399601936340332
9651,2412,CS,Skupina lidí sedí v čekárně.,Muž nosí čepici a spí ve velké hnědé židli,0.7041906714439392
9652,2413,EN,A man and woman are taking a selfie with a man in a red shirt.,Two bearded men and a woman.,0.7630537152290344
9653,2413,DE,Ein Mann und eine Frau machen ein Selfie mit einem Mann in einem roten Hemd.,Zwei Männer mit Bart und eine Frau.,0.7759308815002441
9654,2413,FR,Un homme et une femme prennent un selfie avec un homme en chemise rouge.,Deux hommes barbus et une femme.,0.7898484468460083
9655,2413,CS,Muž a žena si fotí selfie s mužem v červené košili.,Dva vousatí muži a žena,0.6703553199768066
9656,2414,EN,A group of people in a hot air balloon.,Twelve people are ready to take off in a hot air balloon.,0.8593815565109253
9657,2414,DE,Eine Gruppe von Menschen in einem Heißluftballon.,Zwölf Personen in einem Heißluftballon sind startbereit.,0.8419806957244873
9658,2414,FR,Un groupe de personnes dans une montgolfière.,Douze personnes sont prêtes à décoller en montgolfière.,0.8014375567436218
9659,2414,CS,Skupina lidí v horkovzdušném balónu.,12 lidí je připravených na odlet v horkovzdušném balónu.,0.8647859692573547
9660,2415,EN,A man riding a bike on a trail in the woods.,A man is riding his bike through a wooded area in the morning.,0.8575763702392578
9661,2415,DE,Ein Mann fährt mit dem Fahrrad auf einem Weg im Wald.,Ein Mann fährt mit seinem Fahrrad morgens durch ein waldiges Gebiet.,0.8841770887374878
9662,2415,FR,Un homme faisant du vélo sur un sentier dans les bois.,Un homme sur son vélo à travers une zone boisée dans la matinée.,0.8456961512565613
9663,2415,CS,Muž na kole na stezce v lese.,Muž jede ráno na kole v zalesněné krajině.,0.8003500699996948
9664,2416,EN,A man in a blue shirt aims a gun at the camera.,A man with long sleeves is firing a flare pistol at night.,0.8098292350769043
9665,2416,DE,Ein Mann im blauen Hemd zielt mit einer Waffe auf die Kamera.,Ein Mann mit einem Langarmoberteil feuert eine Signalpistole in der Nacht ab.,0.7653484344482422
9666,2416,FR,Un homme en chemise bleue pointe une arme sur la caméra.,Un homme à manches longues tire avec un pistolet dans la nuit.,0.8271439671516418
9667,2416,CS,Muž v modré košili míří zbraní na kameru.,Muž v dlouhém rukávu střílí z pistole v noci,0.7426133155822754
9668,2417,EN,A woman in a green and blue jersey stands in front of a crowd.,A redheaded woman with a crowd in the background.,0.7859632968902588
9669,2417,DE,Eine Frau in einem grün-blauen Trikot steht vor einer Menschenmenge.,Eine rothaarige Frau mit einer Menschenmenge im Hintergrund.,0.8035215735435486
9670,2417,FR,Une femme vêtue d’un maillot vert et bleu se tient devant une foule.,Une femme rousse avec une foule en arrière-plan.,0.7765899896621704
9671,2417,CS,Žena v zelenomodrém dresu stojí před davem.,Rusovláska s davem v pozadí.,0.7231857776641846
9672,2418,EN,Three dogs running in the snow near bleachers.,Three dogs are in the snow in front of a fence.,0.8394233584403992
9673,2418,DE,Drei Hunde laufen im Schnee in der Nähe von Tribünen.,Drei Hunde befinde sich vor einem Zaun im Schnee.,0.8480538725852966
9674,2418,FR,Trois chiens courant dans la neige près des gradins.,Trois chiens sont dans la neige devant une clôture.,0.8646756410598755
9675,2418,CS,Tři psi běží ve sněhu poblíž tribuny.,Tři psi jsou ve sněhu před plotem.,0.888116180896759
9676,2419,EN,A man in a green shirt sits on a cart while another man hands him something.,A person sitting on a lift over water with another person handing a bag to them.,0.7891196012496948
9677,2419,DE,"Ein Mann im grünen Hemd sitzt auf einem Karren, während ihm ein anderer Mann etwas reicht.","Eine Person sitzt in einem Lift über Wasser, während eine andere Person ihr eine Tasche reicht.",0.8408833742141724
9678,2419,FR,Un homme en chemise verte est assis sur un chariot tandis qu'un autre homme lui tend quelque chose.,Une personne assise sur un ascenseur au-dessus de l'eau avec une autre personne portant un sac pour eux.,0.7962645292282104
9679,2419,CS,"Muž v zelené košili sedí na vozíku, zatímco jiný muž mu něco podává.",Člověk sedí na výtahu přes vodu a jiný člověk mu podává tašku,0.7794668674468994
9680,2420,EN,A woman is washing the back of her car with a hose.,A young woman washing her car.,0.8641732335090637
9681,2420,DE,Eine Frau wäscht die Rückseite ihres Autos mit einem Schlauch.,Eine junge Frau wäscht ihr Auto.,0.8549413681030273
9682,2420,FR,Une femme lave l'arrière de sa voiture avec un tuyau d'arrosage.,Une jeune femme lave sa voiture.,0.8454344868659973
9683,2420,CS,Žena myje zadní část auta hadicí.,Mladá žena myje své auto.,0.7773813605308533
9684,2421,EN,A man looking at food in a grocery store.,A man holds and looks at a product at a grocery store.,0.8870276808738708
9685,2421,DE,Ein Mann schaut sich Lebensmittel in einem Lebensmittelgeschäft an.,Ein Mann betrachtet in einem Lebensmittelgeschäft ein Produkt in seinen Händen.,0.8391126990318298
9686,2421,FR,Un homme regarde de la nourriture dans une épicerie.,Un homme tient et regarde un produit dans une épicerie.,0.9041644334793091
9687,2421,CS,Muž při pohledu na jídlo v obchodě s potravinami.,Muž drží v ruce produkt a dívá se na něj v obchodě s potravinami.,0.8215674161911011
9688,2422,EN,A bird with white wings and black head is flying over water.,"A bird, wings outstreached, over the water.",0.812547504901886
9689,2422,DE,Ein Vogel mit weißen Flügeln und schwarzem Kopf fliegt über Wasser.,Ein Vogel mit ausgebreiteten Flügeln befindet sich über dem Wasser.,0.8649271130561829
9690,2422,FR,Un oiseau aux ailes blanches et à la tête noire vole au-dessus de l’eau.,"Un oiseau, les ailes déployées, au-dessus de l'eau.",0.8346816897392273
9691,2422,CS,Pták s bílými křídly a černou hlavou letí nad vodou.,Pták s roztaženými křídly nad vodou.,0.8132002949714661
9692,2423,EN,A man is riding his bike in the woods.,A person jumps a bicycle off a ramp in a barren forest.,0.8106836676597595
9693,2423,DE,Ein Mann fährt mit dem Fahrrad durch den Wald.,Eine Person springt in einem kahlen Wald mit dem Fahrrad von einer Rampe.,0.856028139591217
9694,2423,FR,Un homme fait du vélo dans les bois.,Un individu saute à vélo d'une rampe dans une forêt déserte.,0.8030335903167725
9695,2423,CS,Muž jede na kole v lese.,Člověk skáče na kole z rampy v holém lese.,0.8322901725769043
9696,2424,EN,A man sits on a chair outside with a cigarette in his mouth.,Man sitting in a black chair smoking at a restaurant.,0.7744089365005493
9697,2424,DE,Ein Mann sitzt draußen auf einem Stuhl und hat eine Zigarette im Mund.,Ein Mann sitzt in einem Restaurant auf einem schwarzen Stuhl und raucht.,0.863552987575531
9698,2424,FR,"Un homme est assis sur une chaise dehors, une cigarette à la bouche.",L'homme est assis dans un fauteuil noir en fumant dans un restaurant.,0.8254407644271851
9699,2424,CS,Muž sedí venku na židli s cigaretou v ústech.,Muž sedí na černé židli a kouří v restauraci.,0.8236171007156372
9700,2425,EN,Three people running into the water with one of them jumping in and making a splash.,A group of friends play in a lake.,0.7254706025123596
9701,2425,DE,"Drei Menschen rennen ins Wasser, einer von ihnen springt hinein und macht einen Spritzer.",Eine Gruppe von Freunden spielt in einem See.,0.7256413698196411
9702,2425,FR,"Trois personnes courent dans l'eau, l'une d'elles saute dedans et fait sensation.",Un groupe d'amis joue dans un lac.,0.7381396889686584
9703,2425,CS,Tři lidé běží do vody a jeden z nich skáče a cáká.,Skupina kamarádů si hrají v jezeře,0.7040237784385681
9704,2426,EN,A man is paddle boarding on the water.,The surfer passes a fellow surfer while paddling into the surf.,0.7630984783172607
9705,2426,DE,Ein Mann paddelt auf dem Wasser.,"Der Surfer kommt an einem anderen Surfer vorbei, während er zu einer Welle paddelt.",0.76237553358078
9706,2426,FR,Un homme fait du paddle sur l'eau.,Le surfeur passe un autre surfeur tandis qu'il pagaie.,0.7416529059410095
9707,2426,CS,Muž je pádlo boarding na vodě.,"Surfař míjí spolusurfaře, zatímco se přibližuje příboji.",0.6903475522994995
9708,2427,EN,A woman is talking on her cell phone while standing in a crowd.,A woman in a brown shirt talking on a pink mobile.,0.7952718734741211
9709,2427,DE,"Eine Frau telefoniert, während sie in einer Menschenmenge steht.",Eine Frau in einem braunen Oberteil redet an einem rosafarbenen Handy.,0.752243161201477
9710,2427,FR,Une femme parle sur son téléphone portable alors qu’elle se trouve dans la foule.,Une femme dans un chemisier marron parle sur un mobile rose.,0.7512829303741455
9711,2427,CS,"Žena mluví do svého mobilního telefonu, zatímco stojí v davu.",Žena v hnědém triku mluví do růžového mobilu.,0.8043351173400879
9712,2428,EN,A skier jumps off a snowy hill and is in mid-air.,A man is in the air upside-down in the snow.,0.8024654984474182
9713,2428,DE,Ein Skifahrer springt von einem verschneiten Hügel und schwebt mitten in der Luft.,Ein Mann befindet sich kopfüber im Schnee.,0.7742591500282288
9714,2428,FR,Un skieur saute d'une colline enneigée et se retrouve dans les airs.,Un homme est dans l'air à l'envers dans la neige.,0.7846030592918396
9715,2428,CS,Lyžař skočí ze zasněženého kopce a je ve vzduchu.,Muž je ve vzduchu vzhůru nohama ve sněhu.,0.7658605575561523
9716,2429,EN,A young boy stands on the beach next to a red folding chair.,A young child plays on a beach next to an empty chair.,0.8969684839248657
9717,2429,DE,Ein kleiner Junge steht am Strand neben einem roten Klappstuhl.,Ein kleines Kind spielt neben einem Stuhl am Strand.,0.8676204085350037
9718,2429,FR,Un jeune garçon se tient sur la plage à côté d’une chaise pliante rouge.,Un jeune enfant joue sur une plage près d'une chaise vide.,0.8649337887763977
9719,2429,CS,Mladý chlapec stojí na pláži vedle červené skládací židle.,Dítě si hraje na pláži vedle prázdné židle,0.8117660880088806
9720,2430,EN,A man stands next to a horse on a dirt road.,A man wearing a ha is taking his horse out for a walk.,0.7970182299613953
9721,2430,DE,Ein Mann steht neben einem Pferd auf einer unbefestigten Straße.,Ein Mann mit einem Hut reitet mit seinem Pferd aus.,0.8182344436645508
9722,2430,FR,Un homme se tient à côté d’un cheval sur un chemin de terre.,Un homme portant un chapeau sort son cheval pour une promenade.,0.7875837683677673
9723,2430,CS,Muž stojí vedle koně na polní cestě.,Muž v čepici bere koně na procházku.,0.8043476343154907
9724,2431,EN,A man stands next to a white donkey that is pulling a red cart.,An old man holds the leash of a white mule dragging a red cart.,0.85113924741745
9725,2431,DE,"Ein Mann steht neben einem weißen Esel, der einen roten Karren zieht.","Ein alter Mann hält einen weißen Maulesel, der einen roten Karren zieht, an der Leine.",0.8774075508117676
9726,2431,FR,Un homme se tient à côté d’un âne blanc qui tire une charrette rouge.,Un vieil homme tient la laisse d'un âne blanc tirant un chariot rouge.,0.8825873732566833
9727,2431,CS,"Muž stojí vedle bílého osla, který táhne červený vozík.","Starý muž drží na provazu mulu, která tahá červený vozík.",0.837100088596344
9728,2432,EN,A dog is jumping in the air to catch a ball.,A small dog chases a white ball on the grass,0.762800395488739
9729,2432,DE,"Ein Hund springt in die Luft, um einen Ball zu fangen.",Ein kleiner Hund verfolgt einen weißen Ball auf der Wiese.,0.8007063269615173
9730,2432,FR,Un chien saute en l’air pour attraper une balle.,Un petit chien court après une balle blanche sur l'herbe,0.7791945934295654
9731,2432,CS,"Pes skáče do vzduchu, aby chytil míč.",Malý pes honí bílý míček v trávě.,0.7292153835296631
9732,2433,EN,A woman in a blue shirt is looking through a large magnifying glass.,The woman in blue appears to blowing glass while a child looks on.,0.7848206758499146
9733,2433,DE,Eine Frau in einem blauen Hemd schaut durch eine große Lupe.,"Die Frau in blauer Kleidung scheint Glas zu blasen, während ihr ein Kind zuschaut.",0.7491679191589355
9734,2433,FR,Une femme en chemise bleue regarde à travers une grande loupe.,La femme en bleu semble souffler du verre tandis qu'un enfant regarde.,0.7839027643203735
9735,2433,CS,Žena v modré košili se dívá přes velkou lupu.,"Žena v modrém se objevuje ve vyfukovaném skle, zatímco se dítě dívá.",0.7954449653625488
9736,2434,EN,A man in a blue shirt is walking down the sidewalk holding papers.,"A young man wearing suit, tie, and sunglasses is walking down a sidewalk holding a piece of paper up in reading fashion.",0.8375387191772461
9737,2434,DE,Ein Mann in einem blauen Hemd geht mit Papieren den Bürgersteig entlang.,"Ein junger Mann trägt einen Anzug, eine Krawatte und eine Sonnenbrille und läuft auf einem Gehweg mit einem Blatt Papier in der Hand, das er zu lesen scheint.",0.7388526201248169
9738,2434,FR,Un homme en chemise bleue marche sur le trottoir en tenant des papiers.,"Un jeune homme à la mode avec un costume, une cravate et des lunettes de soleil marche sur un trottoir en tenant un document.",0.8283877968788147
9739,2434,CS,Muž v modré košili jde po chodníku a drží papíry.,Mladý muž v obleku kravatě a brýlích jde dolů po chodníku a drží kus papírů a čte,0.7922490835189819
9740,2435,EN,A man in a green hat is working on a red tool.,A man is using a machine on the ground in front of a stone peacock.,0.826277494430542
9741,2435,DE,Ein Mann mit grünem Hut arbeitet an einem roten Werkzeug.,Ein Mann arbeitet mit einem Gerät auf dem Boden vor einem Pfau aus Stein.,0.8006789088249207
9742,2435,FR,Un homme au chapeau vert travaille sur un outil rouge.,Un homme utilise une machine par terre devant un paon en pierre.,0.7953764796257019
9743,2435,CS,Muž v zeleném klobouku pracuje na červeném nástroji.,Muž používá stroj na zemi před kamenným pávem,0.7365744113922119
9744,2436,EN,A dog with a collar that has flowers on it.,A dog licks his nose.,0.742644727230072
9745,2436,DE,"Ein Hund mit einem Halsband, an dem Blumen sind.",Ein Hund leckt seine Nase.,0.7463236451148987
9746,2436,FR,Un chien avec un collier sur lequel il y a des fleurs.,Un chien lèche son nez.,0.7250031232833862
9747,2436,CS,"Pes s obojkem, na kterém jsou květiny.",Pes si líže čumák.,0.7089049220085144
9748,2437,EN,A dog is laying on its back in the grass with a tennis ball in its mouth.,The dog is resting after a game of fetch.,0.7583186030387878
9749,2437,DE,Ein Hund liegt mit einem Tennisball im Maul auf dem Rücken im Gras.,"Der Hund ruht sich aus, nachdem er spielerisch Dinge apportiert hat.",0.7029836773872375
9750,2437,FR,Un chien est allongé sur le dos dans l'herbe avec une balle de tennis dans la gueule.,"Le chien se repose après une partie de ""va chercher"".",0.7297264337539673
9751,2437,CS,Pes leží na zádech v trávě s tenisovým míčkem v tlamě.,Pes odpočívá po hře na honěnou.,0.7473952770233154
9752,2438,EN,A dog runs across the grass in front of bushes and trees.,A tan dog runs along the grass.,0.8768373131752014
9753,2438,DE,Ein Hund rennt über das Gras vor Büschen und Bäumen.,Ein hellbrauner Hund läuft durch das Gras.,0.8217414021492004
9754,2438,FR,Un chien court dans l’herbe devant des buissons et des arbres.,Un chien brun court dans l'herbe.,0.8687843084335327
9755,2438,CS,Po trávě před keři a stromy běhá pes.,Světlehnědý pes běží po trávě.,0.7635452747344971
9756,2439,EN,A group of students sit at desks and work on their homework.,"Two young Asians, a girl and a boy, dressed up in suits, are sitting at a table and appear to be studying.",0.7506414651870728
