id,image_id,lang,prediction,reference,bertscore_f1
8222,2055,FR,Un snowboardeur saute par-dessus un tas de neige.,Un snowboardeur en veste verte saute.,0.828656792640686
8223,2055,CS,Snowboardista ve zeleném skáče do vzduchu.,Snowboardista v zelené bundě předvádí skok do vzduchu.,0.8584838509559631
8224,2056,EN,A boy in a yellow jacket is playing with a brown dog in the snow.,A young child and a dog are playing in the snow.,0.8552056550979614
8225,2056,DE,Ein Junge spielt mit einem Hund im Schnee.,Ein kleines Kind und ein Hund spielen im Schnee.,0.9032891988754272
8226,2056,FR,Un garçon joue avec un chien dans la neige.,Un jeune enfant et un chien jouent dans la neige.,0.9007395505905151
8227,2056,CS,Chlapec v žluté bundě si hraje s hnědým psem ve sněhu.,Malé dítě a pes si hrají ve sněhu.,0.7931745648384094
8228,2057,EN,A man and two women pose for a picture at night.,Man in red t-shirt posing with two young women and three beer bottles.,0.7221513986587524
8229,2057,DE,Ein Mann und zwei Frauen posieren für ein Foto.,Ein Mann in einem roten T-Shirt posiert mit zwei jungen Frauen und drei Bierflaschen.,0.7740954160690308
8230,2057,FR,Un homme et deux femmes posent pour une photo devant une piscine.,Un homme en T-shirt rouge posant avec deux jeunes femmes et trois bouteilles de bière.,0.7532429099082947
8231,2057,CS,Muž a dvě ženy pózují s nápoji u bazénu.,Muž v červeném tričku pózuje s dvěma mladými ženami a třemi pivy v lahvi.,0.7896180152893066
8232,2058,EN,A group of people posing for a picture at night.,Four people posing for a picture,0.8529213070869446
8233,2058,DE,Vier Personen posieren für ein Foto.,Vier Personen posieren für ein Foto.,1.0
8234,2058,FR,Quatre personnes posent pour une photo de groupe.,Quatre personnes posant pour une photo,0.858309805393219
8235,2058,CS,Skupina lidí pózuje pro fotku.,Čtyři lidé pózující na fotku,0.8262180089950562
8236,2059,EN,Three women are dancing in a nightclub.,"Girls, who are all dressed in dresses, dance in a dark room.",0.7941241264343262
8237,2059,DE,Drei Frauen tanzen in einer Diskothek.,Mädchen in Kleidern tanzen in einem dunklen Raum.,0.8001379370689392
8238,2059,FR,Trois femmes dansant dans un club.,"Des filles, qui sont toutes vêtues de robes, dansent dans une pièce sombre.",0.7578154802322388
8239,2059,CS,Tři ženy tančí na párty.,Holky jsou oblečeny do šatů tančí v temné místnosti,0.7273676991462708
8240,2060,EN,A skier is skiing down a snowy hill.,Someone is skiing down a step snowy hill.,0.8682853579521179
8241,2060,DE,Ein Skifahrer fährt einen Berg hinunter.,Eine Person fährt einen steilen schneebedeckten Hügel mit Skiern hinab.,0.8376379609107971
8242,2060,FR,Un skieur descend la pente d'une montagne.,Quelqu'un skie sur une pente raide enneigée.,0.7401649951934814
8243,2060,CS,Lyžař jede po sněhu.,Někdo lyžuje na zasněženém kopci.,0.7362322211265564
8244,2061,EN,A woman in a red shirt is looking at her cellphone.,Inside a bar there are people with red shirts.,0.7860580682754517
8245,2061,DE,Eine Frau mit einer Mütze und einem roten Oberteil schaut auf ihr Handy.,In einer Bar sind Personen mit roten Oberteilen zu sehen.,0.7899745106697083
8246,2061,FR,"Une femme avec un chapeau et un sweat-shirt rouge est assise dans un restaurant, regardant son téléphone portable.",Dans un bar il y a des gens avec des T-shirts rouges.,0.7923070788383484
8247,2061,CS,Lidé stojí ve tmavě fialovém obchodě.,V baru jsou lidé s červenými tričky,0.7207407355308533
8248,2062,EN,Two dogs play in the snow.,Two tan dogs play in the snow.,0.9731612801551819
8249,2062,DE,Zwei Hunde spielen im Schnee.,Zwei hellbraune Hunde spielen im Schnee.,0.9434636235237122
8250,2062,FR,Deux chiens jouent dans la neige.,Deux chiens bruns jouent dans la neige.,0.9676375985145569
8251,2062,CS,Dva psi si hrají ve sněhu.,Dva béžoví psi ve sněhu,0.7949786186218262
8252,2063,EN,Two white dogs play in the grass.,Two white dogs play together on a slightly snowy patch of green grass.,0.8610543608665466
8253,2063,DE,Zwei weiße Hunde spielen im Gras.,Zwei weiße Hunde spielen auf einer leicht mit Schnee bedeckten Stelle auf grünem Rasen.,0.8130632638931274
8254,2063,FR,Deux chiens blancs jouent dans un champ.,Deux chiens blancs jouent ensemble sur un chemin d'herbe verte légèrement enneigé.,0.8631712794303894
8255,2063,CS,Dva bílí psi si hrají na poli.,Dva bílý psi si spolu hrají na lehce zasněžené trávě.,0.855400025844574
8256,2064,EN,A man is splashing in the mud.,A boy playing in a mud puddle.,0.8134109377861023
8257,2064,DE,Ein Junge spielt im Schlamm.,Ein Junge spielt in einer Schlammpfütze.,0.9022063612937927
8258,2064,FR,Un garçon joue dans la boue et les eaux stagnantes.,Un garçon jouant dans une flaque de boue.,0.8368165493011475
8259,2064,CS,Muž si hraje ve slunečný den v blátě.,"Chlapec, hrající si v louži bláta.",0.7492763996124268
8260,2065,EN,A basketball player dribbling the ball while being guarded by another player.,The SMU basketball player drives to the basket.,0.7572779655456543
8261,2065,DE,Ein Basketballspieler von SMU dribbelt mit dem Ball.,Der Basketballspieler der Southern Methodist University zieht zum Korb.,0.8208292722702026
8262,2065,FR,Un joueur de basket-ball dribble le ballon tandis qu'un adversaire tente de le contrer.,Le joueur de basket de SMU drible jusqu'au panier.,0.7668091654777527
8263,2065,CS,Muž v bílém dresu s číslem 23 drží míč.,SMU basketbalista míří ke koši.,0.7069942951202393
8264,2066,EN,Two women sitting at a table with three laptops.,Two young women surfing the internet in a cafe,0.7613878846168518
8265,2066,DE,Zwei Frauen sitzen an einem Tisch und arbeiten auf ihren Laptops.,Zwei junge Frauen surfen im Internet in einem Café.,0.8094417452812195
8266,2066,FR,Deux femmes travaillant sur leurs ordinateurs portables dans un café.,Deux jeunes femmes surfant sur Internet dans un café,0.7984592914581299
8267,2066,CS,Dvě ženy sedí u stolu s počítači.,Dvě mladé ženy v kavárně brouzdající po internetu.,0.7589859962463379
8268,2067,EN,A man in red pants and a gray shirt is breakdancing.,A person dancing is doing a dance move where there whole body is off the ground except for one hand,0.6709408164024353
8269,2067,DE,Ein Mann in rotem Hemd und grauem Hemd macht Breakdance vor einer Wand mit Graffiti.,"Eine Person macht beim Tanzen eine Bewegung, bei der der ganze Körper von einer Hand getragen wird.",0.7052162289619446
8270,2067,FR,Un homme en sweat rouge et pantalon gris fait un breakdance devant un mur de graffitis.,"Une personne fait un mouvement de danse où son corps ne touche pas le sol, exceptée une main",0.7007898688316345
8271,2067,CS,Muž v červeném triku a modrých kalhotách tančí breakdance.,"Osoba tancuje, dělá pohyby s celým tělem nad zemí až na ruku.",0.681649386882782
8272,2068,EN,A person is sledding down a snowy hill on an orange sled.,A sledder gets a face full of snow on a slope.,0.7999774217605591
8273,2068,DE,Ein Mann fährt auf einer orangefarbenen Schlitten einen verschneiten Hang hinunter.,"Eine Person auf einem Schlitten bekommt Schnee ins Gesicht, während sie eine Piste herunterfährt.",0.7659311890602112
8274,2068,FR,Un enfant glisse sur un traîneau orange dans la neige.,Un lugeur prend de la neige en pleine figure sur une pente.,0.8025421500205994
8275,2068,CS,Muž jede na oranžové sáně po sněhu.,Bobař má obličej plný sněhu ve sněhu.,0.7656688094139099
8276,2069,EN,A crowd of people in an arcade.,Many people playing colorful carnival games.,0.7651610374450684
8277,2069,DE,Eine Menschenmenge spielt in einer Spielhalle.,Viele Personen spielen an bunten Jahrmarktständen.,0.7804517149925232
8278,2069,FR,Un groupe de personnes jouant dans un centre commercial.,De nombreuses personnes jouant à des jeux de foire multicolores.,0.8069196939468384
8279,2069,CS,Lidé hrají v atrakci v obchodě s hračkami.,Mnoho lidí hraje barevné hry na karnevalu,0.7339861392974854
8280,2070,EN,Four people sitting in shopping carts with city buildings in the background.,Teenagers play in shopping carts of a rooftop.,0.8063815832138062
8281,2070,DE,Vier Personen sitzen in Einkaufswagen auf einer Straße.,Jugendliche spielen mit Einkaufswagen auf einem Dach.,0.8655401468276978
8282,2070,FR,Quatre jeunes adultes sont assis dans des chariots de courses.,Des adolescents jouent dans des caddies sur un toit.,0.8021948933601379
8283,2070,CS,Čtyři mladí lidé sedí ve vozíkách na ulici.,Teenageři si hrají v nákupních vozíčcích na střeše.,0.7828285694122314
8284,2071,EN,A man is doing a handstand in front of a wall covered with graffiti.,A breakdancer displays an impressive handstand in a heavily graffiti tagged room.,0.8134724497795105
8285,2071,DE,Ein Mann macht einen Handstand vor einer Wand mit Graffiti.,"Ein Breakdancer führt in einem Raum, der mit vielen Grafittis bemalt ist, einen beeindruckenden Handstand vor.",0.7872405052185059
8286,2071,FR,Un homme fait un breakdance dans un appartement avec des graffitis sur les murs.,"Un breakdancer fait un impressionnant équilibre sur une main, dans une pièce taguée de très nombreux graffitis.",0.8021754622459412
8287,2071,CS,Muž v čepici a triku dělá breakdance.,Breakdancer ukazuje obdivuhodnou stojku v počmárané místnosti.,0.6863656640052795
8288,2072,EN,A dog jumps over a hurdle.,A collie jumping over a white obstacle.,0.7948867082595825
8289,2072,DE,Ein Hund springt über ein Hindernis.,Ein Collie springt über ein weißes Hindernis.,0.9195616841316223
8290,2072,FR,Un chien saute par-dessus un obstacle.,Un border collie sautant par-dessus un obstacle blanc.,0.8805679082870483
8291,2072,CS,Pes skáče přes bílý překážkový předmět.,Kolie skáče přes bílou překážku.,0.8768426775932312
8292,2073,EN,A young boy in an orange sweatshirt sits on a log in the woods.,A kid is sitting on a fallen tree.,0.7717121243476868
8293,2073,DE,Ein kleiner Junge sitzt auf einem Baumstamm und blickt in die Ferne.,Ein Kind sitzt auf einem umgestürzten Baum.,0.823757529258728
8294,2073,FR,Un jeune garçon est assis sur un tronc d'arbre dans la forêt.,Un enfant est assis sur un arbre tombé.,0.8683765530586243
8295,2073,CS,Malý chlapec sedí na kamenné větvi.,Dítě sedí na spadlém stromě.,0.8261075615882874
8296,2074,EN,A man in traditional German clothing is dancing with four children.,A man in a costume entertains four kids.,0.8433641195297241
8297,2074,DE,Ein Mann in einem weißen Hemd und roten Stiefeln tanzt mit Kindern.,Ein Mann in einem Kostüm unterhält vier Kinder.,0.7852188944816589
8298,2074,FR,Un homme dansant avec des enfants.,Un homme en costume divertit quatre enfants.,0.7975537180900574
8299,2074,CS,Muž v kostýmu tančí s dětmi.,Muž v kostýmu baví čtyři děti.,0.8700681328773499
8300,2075,EN,A little boy is sitting in a golf cart.,A blond-haired kid in a red shirt riding a ride.,0.7558095455169678
8301,2075,DE,Ein kleines Kind lächelt aus dem Fenster eines Spielzeugs.,Ein blondes Kind in einem roten Oberteil fährt auf einem Fahrgeschäft.,0.7686595916748047
8302,2075,FR,Un enfant souriant est assis dans un char de défilé.,Un enfant blond en T-shirt rouge se baladant.,0.7461225390434265
8303,2075,CS,Malý chlapec se usmívá z vrchu červeného auta.,Světlovlasé dítě v červené košilce jede na atrakci.,0.7646494507789612
8304,2076,EN,A child in a red shirt and pink pants is holding a green bucket over his head.,A kid with a green bucket over his or her head.,0.8214767575263977
8305,2076,DE,Ein kleines Mädchen trägt einen Eimer auf dem Kopf.,Ein Kind mit einem grünen Eimer über ihrem oder seinem Kopf.,0.8039756417274475
8306,2076,FR,Un enfant avec un seau vert sur la tête.,Un enfant avec un seau vert sur sa tête.,0.9848406314849854
8307,2076,CS,Malé dítě stojí ve místnosti s kbelíkem na hlavě.,Dítě se zeleným kýblem přes hlavu,0.7309970259666443
8308,2077,EN,A woman is holding a baby who is wearing a chef's hat.,A brown-haired woman is holding a baby boy wearing a shirt with Reindeer on it and a chef's hat.,0.8577736020088196
8309,2077,DE,"Eine Frau hält ein Baby, das einen weißen Hut trägt.","Eine braunhaarige Frau hält einen kleinen Jungen, der ein Oberteil mit Rentiermotiv und eine Kochmütze trägt.",0.8246256113052368
8310,2077,FR,Une femme tient un bébé qui porte un chapeau de chef.,Une femme brune tient un petit garçon portant un pull avec des rennes et une toque de chef.,0.8508644700050354
8311,2077,CS,"Žena drží dítě, které má na sobě kuchařský klobouk.",Hnědovlasá žena drží dítě které má triko se sobem a kuchařskou čepici,0.7688442468643188
8312,2078,EN,An older woman and a young girl play with a paper airplane.,An older lady is sitting next to a bookshelf while trying to entertain a young child.,0.7773696184158325
8313,2078,DE,Eine ältere Frau und ein kleines Mädchen spielen mit einem Papierflügel.,Eine ältere Frau sitzt neben einem Bücherregal und versucht ein kleines Kind zu unterhalten.,0.8033971786499023
8314,2078,FR,Une femme âgée et un enfant jouent avec des cartes.,"Une femme âgée est assise à côté d'une étagère à livres, en essayant de divertir un jeune enfant.",0.7800977230072021
8315,2078,CS,"Starší žena v modré košili drží něco nad hlavou, zatímco malý chlapec se dívá.",Postarší žena sedí vedle knihovny a snaží se zabavit malé dítě,0.7238531708717346
8316,2079,EN,A girl in red shorts and white shirt is kicking a green soccer ball.,Child playing soccer on a field.,0.749693751335144
8317,2079,DE,Ein Mädchen in roten Shorts und weißem Hemd spielt Fußball.,Ein Kind spielt Fußball auf einem Feld.,0.7810666561126709
8318,2079,FR,Une fille en short rouge et maillot blanc joue au football.,Un enfant jouant au football sur un terrain.,0.7778138518333435
8319,2079,CS,Dívka v červených kraťasech a bílém triku kope do zeleno-šedého míče.,Dítě hraje fotbal na poli.,0.6533478498458862
8320,2080,EN,Two young boys in green aprons are making pizza in the kitchen.,Two young boys cooking in a kitchen.,0.8257221579551697
8321,2080,DE,Zwei kleine Jungen mit grünen Schürzen bereiten eine Pizza zu.,Zwei kleine Jungen kochen in einer Küche.,0.8007901906967163
8322,2080,FR,Deux garçons portant des tabliers verts cuisinant dans la cuisine.,Deux jeunes garçons cuisinent dans une cuisine.,0.8216325640678406
8323,2080,CS,Dva chlapci v zelených šátkách připravují jídlo na stolíku.,Dva mladí kluci vaří v kuchyni,0.713438093662262
8324,2081,EN,A little girl in a car seat wearing an Elmo shirt.,A happy child with an Elmo shirt in the back of a car.,0.8706380128860474
8325,2081,DE,Ein kleines Kind sitzt in einem Autositz und trägt ein Elmo-T-Shirt.,Ein fröhliches Kind in einem T-Shirt mit Elmo-Motiv sitzt auf dem Rücksitz im Auto.,0.8467738628387451
8326,2081,FR,Un enfant portant un T-shirt Elmo est assis dans le siège de sécurité d'une voiture.,Un enfant heureux avec un T-shirt Elmo à l'arrière d'une voiture.,0.8677284717559814
8327,2081,CS,"Malé dítě sedí v autě, oblečené v triku s motivem Elmo.",Šťastné dítě v triku s Elmo vzadu v autě.,0.7760294079780579
8328,2082,EN,A little boy is sitting on Santa's lap with Mrs. Claus.,Santa and Mrs. Klaus are posing with one little child.,0.819961428642273
8329,2082,DE,Ein kleiner Junge sitzt zwischen Weihnachtsmann und Frau Weihnachtsfrau.,Der Weihnachtsmann und seine Frau posieren mit einem kleinen Kind.,0.8194912672042847
8330,2082,FR,Un enfant est assis entre Santa et Mme Claus.,Le Père Noël et la Mère Noël posent avec un petit enfant.,0.7906145453453064
8331,2082,CS,Dítě sedí mezi Santa a Míškou.,Santa a paní Klausová pózují s malým dítětem,0.7200164794921875
8332,2083,EN,A little girl is posing with Goofy at an amusement park.,A small child visiting with someone dressed as a Disney character.,0.7654467225074768
8333,2083,DE,Ein kleines Mädchen posiert mit Goofy.,"Ein kleines Kind redet mit jemandem, der als eine Disney-Figur verkleidet ist.",0.7731620669364929
8334,2083,FR,Un enfant est assis sur les genoux d'un Goofy en costume.,Un petit enfant rendant visite à quelqu'un habillé comme un personnage de Disney.,0.7246542572975159
8335,2083,CS,Dítě se usmívá na Goofyho masku.,Malé dítě na návštěvě s někým převlečeným za Disney postavu.,0.7114065885543823
8336,2084,EN,A snowboarder is jumping off a ramp on a snowy hill.,A snowboarder is silhouetted against the sun as they leave the ground.,0.7895179986953735
8337,2084,DE,Ein Snowboarder springt über einen Berg.,"Ein Snowboarder hebt sich als Silhouette gegen die Sonne ab, als er vom Boden abhebt.",0.7954472899436951
8338,2084,FR,Un snowboardeur saute sur une montagne.,La silhouette d'un snowboardeur devant le soleil tandis qu'il quitte le sol.,0.7846698760986328
8339,2084,CS,Snowboardista skáče z kopce.,Silueta snowboardisty proti slunci při odlepení ze země.,0.757999837398529
8340,2085,EN,A young boy is playing in the water near a sandy beach.,A young child walks along a lake with a large white tent nearby.,0.8382585644721985
8341,2085,DE,"Ein Kind spielt im Wasser, während im Hintergrund ein weißes Zelt zu sehen ist.",Ein kleines Kind läuft in der Nähe eines großen weißen Zeltes an einem See entlang.,0.7481470108032227
8342,2085,FR,Un garçon marche dans l'eau près d'une plage de sable.,Un jeune enfant marche le long d'un lac avec un grand barnum blanc à proximité.,0.8297674655914307
8343,2085,CS,Dítě si hraje ve vodě na pláži.,Mladé dítě jde podél jezera poblíž stanu.,0.7791888117790222
8344,2086,EN,Two babies playing in a playpen.,Two toddlers are sitting in a colorful playpen.,0.8400013446807861
8345,2086,DE,Zwei kleine Kinder spielen auf einer blauen Matte.,Zwei Kleinkinder sitzen in einem bunten Laufgitter.,0.8466988205909729
8346,2086,FR,Deux petits enfants jouent dans un parc d'attractions pour bébés.,Deux tout-petits sont assis dans un parc coloré.,0.8191714286804199
8347,2086,CS,Dvě malé děti sedí na barevném poli.,Dvě batolata sedí v barevné ohrádce.,0.8372725248336792
8348,2087,EN,A man in yellow swim trunks is sitting on a rock overlooking the ocean.,"Crouched on a rock, a man watches the calm waters of the ocean.",0.7634590864181519
8349,2087,DE,Ein Mann mit gelben Badehosen sitzt auf einem Felsen und blickt aufs Meer.,Ein Mann hockt auf einem Felsen und beobachtet das ruhige Treiben des Meeres.,0.8246926665306091
8350,2087,FR,Un homme est assis sur un rocher au bord de l'eau.,"Accroupi sur un rocher, un homme regarde les eaux calmes de l'océan.",0.8154587149620056
8351,2087,CS,Muž v žlutých plavkách se dívá na oceán.,"Muž, který sedí na kameni, sleduje klidné vody oceánu.",0.7650147080421448
8352,2088,EN,A group of people in a room with blue walls.,People in a room with blue paint and a door above their heads.,0.8694390654563904
8353,2088,DE,Eine Gruppe von Menschen steht in einem Raum mit blauen Wänden.,Personen in einem Raum mit blauen Wänden und einer Tür über ihren Köpfen.,0.85329270362854
8354,2088,FR,Un groupe de personnes dans un bâtiment qui semble être en mauvais état.,Des gens dans une pièce avec de la peinture bleue et une porte au-dessus de leurs têtes.,0.738624632358551
8355,2088,CS,Skupina lidí stojí v modré místnosti.,Lidé v místnosti s modrou barvou a dveřmi nad jejich hlavami.,0.7769531607627869
8356,2089,EN,A young girl in a pink shirt blows bubbles.,A child playing with bubbles and walking.,0.7659668326377869
8357,2089,DE,Ein Mädchen in einem rosa Oberteil macht Seifenblasen.,Ein Kind läuft und spielt mit Seifenblasen.,0.8319385647773743
8358,2089,FR,Une petite fille en T-shirt rose souffle des bulles.,Un enfant jouant avec des bulles et marchant.,0.780550479888916
8359,2089,CS,Malá dívka v růžovém triku pije z lahve.,Dítě si hraje s bublinami a chodí.,0.7070590257644653
8360,2090,EN,A man with a tattoo on his arm is holding a child.,A man with sunglasses and a beanie hat is holding a small child.,0.8422847390174866
8361,2090,DE,Ein Mann mit Sonnenbrille hält ein Kind.,Ein Mann mit einer Sonnenbrille und einer Wollmütze hält ein kleines Kind.,0.8998359441757202
8362,2090,FR,Un homme avec un bandeau et des lunettes de soleil tient un enfant.,Un homme avec des lunettes de soleil et un bonnet tient un petit enfant.,0.9387281537055969
8363,2090,CS,Muž s brýlemi drží dítě.,Muž ve slunečních brýlích a čepici drží malé dítě.,0.8354441523551941
8364,2091,EN,A man in a green motorcycle is racing on the road.,A motorcyclist speeding along a road on a green Kawasaki sport motorcycle.,0.7982306480407715
8365,2091,DE,Ein Mann fährt auf einer grünen Kawasaki-Motorrad eine Straße entlang.,Ein Motorradfahrer rast mit einem grünen Kawasaki Sportmotorrad über eine Straße.,0.8600830435752869
8366,2091,FR,Un homme sur une moto verte fait une courbe.,Un motard accélérant le long d'une route sur une moto sport Kawasaki verte.,0.7945918440818787
8367,2091,CS,Muž na zeleném motocyklu jede po silnici.,Motorkář zrychluje na cestě se zelenou sportovní Kawasaki motorkou.,0.7496163249015808
8368,2092,EN,A man and two boys are at a bowling alley.,An Asian boy cheers as he plays bumper bowling.,0.7342601418495178
8369,2092,DE,Ein kleiner Junge mit einem Gehstock läuft auf einer Bowlingbahn.,"Ein asiatischer Junge jubelt, während er Bumper-Bowling spielt.",0.7471712827682495
8370,2092,FR,Un homme et deux enfants jouent au bowling.,Un garçon asiatique s'encourage tandis qu'il joue au bumper bowling.,0.7787778973579407
8371,2092,CS,Muž s dítětem na ramenou hraje bowling.,Asijský chlapec se veselí při hraní bumper bowlingu.,0.7439076900482178
8372,2093,EN,A group of children walking down the street.,Four kids next to a blue house are walking down a street.,0.8303607702255249
8373,2093,DE,Eine Gruppe Kinder geht auf einer Straße.,Vier Kinder laufen neben einem blauen Haus auf einer Straße.,0.8677396774291992
8374,2093,FR,Des enfants marchent dans la rue et font des signes de la main.,Quatre enfants à côté d'une maison bleue marchent dans la rue.,0.8281493186950684
8375,2093,CS,Skupina dětí jde po ulici.,Čtyři děti vedle modrého baráku jdou po ulici.,0.8087172508239746
8376,2094,EN,A surfer is riding a wave on his surfboard.,Someone is surfing a giant wave.,0.7821586728096008
8377,2094,DE,Ein Mann surft auf einer großen Welle.,Jemand surft auf einer riesigen Welle.,0.9043348431587219
8378,2094,FR,Un surfeur en combinaison noire surfe une vague.,Quelqu'un surfe une vague géante.,0.7541687488555908
8379,2094,CS,Muž surfuje na velké vlně.,Někdo surfuje na obrovské vlně.,0.8867699503898621
8380,2095,EN,A man in a brown suit is standing outside of a building with Chinese writing on the window.,An asian man is peering through a shop window.,0.8067706823348999
8381,2095,DE,Ein Mann steht vor einem chinesischen Geschäft.,Ein Asiate späht durch ein Schaufenster.,0.7854598760604858
8382,2095,FR,Un homme asiatique est debout devant un magasin.,Un homme asiatique regarde à travers une vitrine.,0.8833198547363281
8383,2095,CS,Muž stojí před asijským obchodem.,Asiat kouká skrz okénko do obchodu.,0.7694628238677979
8384,2096,EN,A group of girls playing soccer.,"A girls soccer game with one team in pink, the other in light blue.",0.757788896560669
8385,2096,DE,Ein Mädchenfußballteam spielt auf dem Feld.,Bei einem Mädchen-Fußballspiel spielt eine Mannschaft in rosa und die andere in hellblau.,0.7120481729507446
8386,2096,FR,Des filles jouent au football.,"Un match de football féminin avec une équipe en rose, l'autre en bleu clair.",0.7306609153747559
8387,2096,CS,Dvě ženské fotbalové týmy hrají na poli.,"Dívčí fotbalový zápas s jedním týmem v růžové, s druhým ve světle modré.",0.6775452494621277
8388,2097,EN,A dog is running with a tennis ball in its mouth.,A dog with a ball in its mouth sitting outside.,0.874981701374054
8389,2097,DE,Ein Hund mit einem Tennisball im Maul läuft über ein Feld.,Ein Hund sitzt draußen mit einem Ball in seiner Schnauze.,0.8142214417457581
8390,2097,FR,Un chien noir et blanc avec un ballon de tennis dans sa gueule court sur l'herbe.,"Un chien avec une balle dans la gueule, assis dehors.",0.8451129794120789
8391,2097,CS,Pes s tenisovým míčkem v puse běží po trávě.,Pes s míčkem v puse sedící venku.,0.8346489071846008
8392,2098,EN,A man in a black shirt is sitting on a couch reading a book.,A balding man in a black Enrolling Stones T-shirt reads a book.,0.8107631206512451
8393,2098,DE,Ein Mann sitzt auf einem Sofa und liest ein Buch.,Ein Mann mit einer beginnenden Glatze trägt ein schwarzes Enrolling-Stones-T-Shirt und liest ein Buch.,0.7794405817985535
8394,2098,FR,Un homme en T-shirt noir est assis sur un canapé et lit un livre.,"Un homme dégarni avec un T-shirt noir ""Enrolling Stones"" lit un livre.",0.827987790107727
8395,2098,CS,Muž v černém triku sedí na gauči a čte si knihu.,Plešatějící muž v černém tričku Enrolling Stones si čte knihu.,0.8113198280334473
8396,2099,EN,Two men in a recording studio.,Music is being put together in a studio.,0.7723096013069153
8397,2099,DE,Zwei Männer arbeiten in einem Studio.,In einem Tonstudio wird Musik zusammengefügt.,0.7655032277107239
8398,2099,FR,Deux hommes sont assis dans un studio de musique.,De la musique est mixée dans un studio.,0.7813830375671387
8399,2099,CS,Dva muži pracují v studiu.,Hudba se dává dohromady ve studiu.,0.7284542322158813
8400,2100,EN,A group of women playing rugby.,A group of woman hold each other up to catch a ball.,0.7722009420394897
8401,2100,DE,"Eine Gruppe von Frauen versucht, einen Ball zu fangen.","Eine Gruppe von Frauen hält sich gegenseitig hoch, um einen Ball zu fangen.",0.9024701118469238
8402,2100,FR,Des joueurs de rugby sautent pour attraper un ballon.,Un groupe de femmes se tiennent mutuellement pour attraper un ballon.,0.8554271459579468
8403,2100,CS,Skupina žen hraje rugby.,"Skupina žen drží jiné, aby chytly míč.",0.7408972978591919
8404,2101,EN,A man is sitting at a sound mixing board while another man watches him.,Two men sitting in office chairs looking at an image on a large screen in front of them.,0.7668278217315674
8405,2101,DE,"Ein Mann sitzt an einem Tisch mit einem großen Monitor und zwei anderen Männern, die ihm zuschauen.",Zwei Männer sitzen auf Bürostühlen und schauen ein Bild auf einem großen Bildschirm vor ihnen an.,0.7837163805961609
8406,2101,FR,"Un homme est assis à un grand tableau de mixage, tandis qu'un autre homme regarde un écran.","Deux hommes assis sur des chaises de bureau, regardant une image sur un grand écran devant eux.",0.7910915613174438
8407,2101,CS,"Muž sedí u počítače, zatímco mu další muž sleduje obrazovku.",Dva muži sedí v kancelářských židlí a dívají se na velkou obrazovku před nimi.,0.751897394657135
8408,2102,EN,A soldier is kneeling down while two men stand behind him.,A soldier and religious clerics examining and laying out prayer rugs.,0.6981439590454102
8409,2102,DE,Ein Soldat und zwei Männer in traditioneller Kleidung legen einen Teppich auf den Boden.,Ein Soldat und religiöse Geistliche kontrollieren und legen Gebetsteppiche aus.,0.7775807976722717
8410,2102,FR,Un soldat mettant en place un tapis pour une prière.,Un soldat et des clercs religieux examinant et étalant des tapis de prière.,0.8066020607948303
8411,2102,CS,"Muž v uniformě se dívá do tašky, zatímco muži v šátkách stojí za ním.",Voják a pobožní kněží zkoumají a vykladájí na zem hadry na modlení.,0.6892545223236084
8412,2103,EN,A child is sliding down a slide in a park.,A kid is coming out of a tube slide and is about to hit the sand.,0.818150520324707
8413,2103,DE,Ein kleines Kind rutscht auf einem Sandplatz eine Rutsche hinunter.,Ein Kind kommt aus einer Röhrenrutsche und landet gleich auf dem Sand.,0.822233259677887
8414,2103,FR,Un enfant glisse dans un toboggan sur le sable.,Un enfant sort d'un toboggan et s'apprête à percuter le sable.,0.8537282943725586
8415,2103,CS,Malé dítě sjíždí lanovku na hřišti.,Dítě vychází z trubkovité skluzavky a za chvíli dopadne na písek.,0.7357667684555054
8416,2104,EN,A group of people playing with pink inflatable animals.,A group of people surround a bunch of inflatable pink stars.,0.8437222838401794
8417,2104,DE,Eine Gruppe von Menschen spielt mit aufblasbaren rosa Krokodilen.,Eine Gruppe von Personen steht um mehrere aufblasbare pinkfarbene Sterne herum.,0.8260453939437866
8418,2104,FR,Des gens jouant avec des animaux gonflables roses.,Un groupe de personnes entourent un tas d'étoiles roses gonflables.,0.8243059515953064
8419,2104,CS,Skupina lidí si hraje s nafukovacími červenými krabmi.,Skupina lidí obklopující kupu nafukovacích růžových hvězd.,0.7705510258674622
8420,2105,EN,An older man is cutting carrots on the sidewalk.,A man is squatting on the ground.,0.8358641266822815
8421,2105,DE,Ein älterer Mann schneidet Karotten auf einem weißen Tisch.,Ein Mann hockt auf dem Boden.,0.7920849323272705
8422,2105,FR,Un homme âgé avec des lunettes coupe des carottes sur un marché de rue.,Un homme est accroupi par terre.,0.7603386044502258
8423,2105,CS,Starší muž s brýlemi krájí mrkve na špíny.,Muž dřepí na zemi.,0.7703676223754883
8424,2106,EN,Two men in a fast food restaurant looking at menus.,Two old men stand near a table in a McDonalds.,0.8117271065711975
8425,2106,DE,Zwei Männer stehen in einem Fastfood-Restaurant und schauen sich ein Buch an.,Zwei alte Männer stehen in der Nähe eines Tisches in einem McDonald's- Restaurant.,0.8296493887901306
